4.2280002,0.1821955,114.7801
4.2285002,0.1731925,114.7801
4.2290002,0.1642201,114.7801
4.2295002,0.1731925,116.5685
4.2300002,0.1731925,112.9856
4.2305002,0.1552171,114.7801
4.2310002,0.1821955,114.7801
4.2315002,0.1821955,111.1972
4.2320002,0.1821955,116.5685
4.2325002,0.1821955,116.5685
4.2330002,0.1911985,116.5685
4.2335002,0.1911985,114.7801
4.2340002,0.1911985,116.5685
4.2345002,0.2091739,116.5685
4.2350002,0.2091739,116.5685
4.2355002,0.1911985,116.5685
4.2360002,0.1911985,114.7801
4.2365002,0.1911985,116.5685
4.2370002,0.1821955,114.7801
4.2375002,0.1821955,114.7801
4.2380002,0.1821955,116.5685
4.2385002,0.1731925,114.7801
4.2390002,0.1462142,112.9856
4.2395002,0.1552171,114.7801
4.2400002,0.1552171,114.7801
4.2405002,0.1462142,114.7801
4.2410002,0.1462142,112.9856
4.2415002,0.1552171,114.7801
4.2420002,0.1642201,114.7801
4.2425002,0.1552171,116.5685
4.2430002,0.1821955,116.5685
4.2435002,0.1821955,116.5685
4.2440002,0.1821955,116.5685
4.2445002,0.1821955,116.5685
4.2450002,0.2091739,116.5685
4.2455002,0.2091739,114.7801
4.2460002,0.2001709,116.5685
4.2465002,0.2091739,116.5685
4.2470002,0.2091739,116.5685
4.2475002,0.1821955,114.7801
4.2480002,0.1911985,114.7801
4.2485002,0.1911985,114.7801
4.2490002,0.1821955,114.7801
4.2495002,0.1821955,114.7801
4.2500002,0.1821955,114.7801
4.2505002,0.1731925,114.7801
4.2510002,0.1731925,114.7801
4.2515002,0.1911985,116.5685
4.2520002,0.1911985,116.5685
4.2525002,0.1821955,114.7801
4.2530002,0.2001709,116.5685
4.2535002,0.2091739,114.7801
4.2540002,0.2091739,116.5685
4.2545002,0.1911985,116.5685
4.2550002,0.2091739,116.5685
4.2555002,0.2091739,116.5685
4.2560002,0.1821955,114.7801
4.2565002,0.1911985,114.7801
4.2570002,0.1821955,116.5685
4.2575002,0.1552171,116.5685
4.2580002,0.1552171,114.7801
4.2585002,0.1552171,114.7801
4.2590002,0.1552171,112.9856
4.2595002,0.1372112,112.9856
4.2600002,0.1462142,114.7801
4.2605002,0.1462142,112.9856
4.2610002,0.1462142,114.7801
4.2615002,0.1642201,114.7801
4.2620002,0.1821955,116.5685
4.2625002,0.1911985,116.5685
4.2630002,0.1911985,116.5685
4.2635002,0.2271798,118.3569
4.2640002,0.2271798,116.5685
4.2645002,0.2181768,116.5685
4.2650002,0.2271798,118.3569
4.2655002,0.2451552,120.1453
4.2660002,0.2271798,116.5685
4.2665002,0.2271798,118.3569
4.2670002,0.2451552,118.3569
4.2675002,0.2361522,118.3569
4.2680002,0.2181768,116.5685
4.2685002,0.2271798,116.5685
4.2690002,0.2091739,116.5685
4.2695002,0.1911985,116.5685
4.2700002,0.1821955,114.7801
4.2705002,0.1731925,112.9856
4.2710002,0.1552171,114.7801
4.2715002,0.1462142,111.1972
4.2720002,0.1552171,114.7801
4.2725002,0.1642201,112.9856
4.2730002,0.1552171,114.7801
4.2735002,0.1911985,116.5685
4.2740002,0.1911985,114.7801
4.2745002,0.2091739,118.3569
4.2750002,0.2091739,118.3569
4.2755002,0.2271798,118.3569
4.2760002,0.2451552,118.3569
4.2765002,0.2181768,120.1453
4.2770002,0.2541581,120.1453
4.2775002,0.2451552,118.3569
4.2780002,0.2271798,116.5685
4.2785002,0.2271798,116.5685
4.2790002,0.2271798,118.3569
4.2795002,0.2181768,116.5685
4.2800002,0.2091739,114.7801
4.2805002,0.2181768,114.7801
4.2810002,0.2181768,116.5685
4.2815002,0.2091739,114.7801
4.2820002,0.2271798,116.5685
4.2825002,0.2451552,118.3569
4.2830002,0.2451552,118.3569
4.2835002,0.2451552,116.5685
4.2840002,0.2631306,118.3569
4.2845002,0.2541581,120.1453
4.2850002,0.2361522,121.9398
4.2855002,0.2541581,121.9398
4.2860002,0.2631306,118.3569
4.2865002,0.2451552,118.3569
4.2870002,0.2451552,118.3569
4.2875002,0.2451552,118.3569
4.2880002,0.2271798,118.3569
4.2885002,0.1911985,116.5685
4.2890002,0.2001709,116.5685
4.2895002,0.1821955,114.7801
4.2900002,0.1552171,111.1972
4.2905002,0.1731925,112.9856
4.2910002,0.1731925,112.9856
4.2915002,0.1821955,114.7801
4.2920002,0.1731925,112.9856
4.2925002,0.2091739,116.5685
4.2930002,0.2181768,116.5685
4.2935002,0.2181768,114.7801
4.2940002,0.2271798,118.3569
4.2945002,0.2541581,118.3569
4.2950002,0.2541581,120.1453
4.2955002,0.2451552,120.1453
4.2960002,0.2631306,120.1453
4.2965002,0.2541581,118.3569
4.2970002,0.2361522,121.9398
4.2975002,0.2631306,121.9398
4.2980002,0.2541581,118.3569
4.2985002,0.2271798,116.5685
4.2990002,0.2361522,116.5685
4.2995002,0.2541581,116.5685
4.3000002,0.2271798,118.3569
4.3005002,0.2181768,116.5685
4.3010002,0.2271798,116.5685
4.3015002,0.2271798,116.5685
4.3020002,0.2181768,116.5685
4.3025002,0.2271798,116.5685
4.3030002,0.2361522,116.5685
4.3035002,0.2361522,116.5685
4.3040002,0.2361522,118.3569
4.3045002,0.2541581,120.1453
4.3050002,0.2451552,118.3569
4.3055002,0.2181768,118.3569
4.3060002,0.2271798,118.3569
4.3065002,0.2271798,116.5685
4.3070002,0.2181768,116.5685
4.3075002,0.2001709,116.5685
4.3080002,0.2091739,118.3569
4.3085002,0.2001709,118.3569
4.3090002,0.1821955,116.5685
4.3095002,0.2001709,116.5685
4.3100002,0.2091739,114.7801
4.3105002,0.1911985,114.7801
4.3110002,0.2091739,116.5685
4.3115002,0.2451552,116.5685
4.3120002,0.2361522,118.3569
4.3125002,0.2271798,118.3569
4.3130002,0.2541581,120.1453
4.3135002,0.2541581,118.3569
4.3140002,0.2451552,120.1453
4.3145002,0.2631306,118.3569
4.3150002,0.2631306,121.9398
4.3155002,0.2541581,118.3569
4.3160002,0.2451552,120.1453
4.31650021,0.2631306,118.3569
4.31700021,0.2541581,120.1453
4.31750021,0.2271798,116.5685
4.31800021,0.2451552,118.3569
4.31850021,0.2271798,116.5685
4.31900021,0.2091739,116.5685
4.31950021,0.1911985,114.7801
4.32000021,0.2001709,112.9856
4.32050021,0.1911985,114.7801
4.32100021,0.1731925,114.7801
4.32150021,0.2001709,114.7801
4.32200021,0.2091739,114.7801
4.32250021,0.2181768,114.7801
4.32300021,0.2361522,116.5685
4.32350021,0.2541581,118.3569
4.32400021,0.2541581,118.3569
4.32450021,0.2451552,120.1453
4.32500021,0.2631306,120.1453
4.32550021,0.2631306,118.3569
4.32600021,0.2451552,118.3569
4.32650021,0.2631306,118.3569
4.32700021,0.2631306,118.3569
4.32750021,0.2541581,120.1453
4.32800021,0.2361522,118.3569
4.32850021,0.2541581,118.3569
4.32900021,0.2451552,116.5685
4.32950021,0.2271798,116.5685
4.33000021,0.2541581,116.5685
4.33050021,0.2451552,116.5685
4.33100021,0.2451552,118.3569
4.33150021,0.2451552,118.3569
4.33200021,0.2541581,118.3569
4.33250021,0.2451552,116.5685
4.33300021,0.2271798,116.5685
4.33350021,0.2631306,121.9398
4.33400021,0.2541581,118.3569
4.33450021,0.2271798,121.9398
4.33500021,0.2541581,120.1453
4.33550021,0.2541581,120.1453
4.33600021,0.2541581,120.1453
4.33650021,0.2361522,118.3569
4.33700021,0.2541581,118.3569
4.33750021,0.2541581,118.3569
4.33800021,0.2271798,118.3569
4.33850021,0.2451552,118.3569
4.33900021,0.2361522,116.5685
4.33950021,0.2361522,116.5685
4.34000021,0.2271798,116.5685
4.34050021,0.2451552,116.5685
4.34100021,0.2451552,116.5685
4.34150021,0.2271798,118.3569
4.34200021,0.2541581,116.5685
4.34250021,0.2541581,120.1453
4.34300021,0.2271798,120.1453
4.34350021,0.2451552,120.1453
4.34400021,0.2541581,118.3569
4.34450021,0.2451552,121.9398
4.34500021,0.2361522,121.9398
4.34550021,0.2631306,118.3569
4.34600021,0.2541581,121.9398
