40.84950194,0.3620716,1.174474
40.85000194,0.3710746,1.174474
40.85050194,0.3980529,1.174474
40.85100194,0.3980529,1.174474
40.85150194,0.3980529,1.174474
40.85200194,0.3980529,1.174474
40.85250194,0.3890805,1.174474
40.85300194,0.3980529,1.174474
40.85350194,0.3980529,1.174474
40.85400194,0.3980529,1.174474
40.85450194,0.3890805,1.174474
40.85500194,0.3620716,1.174474
40.85550194,0.3620716,1.174474
40.85600194,0.3620716,1.192541
40.85650194,0.3530992,1.174474
40.85700194,0.3440962,1.192541
40.85750194,0.3620716,1.174474
40.85800194,0.3620716,1.192541
40.85850194,0.3530992,1.192541
40.85900194,0.3710746,1.192541
40.85950194,0.3530992,1.174474
40.86000194,0.3710746,1.174474
40.86050194,0.3710746,1.174474
40.86100194,0.3890805,1.174474
40.86150194,0.3710746,1.174474
40.86200194,0.3980529,1.174474
40.86250194,0.4160588,1.174474
40.86300194,0.3980529,1.174474
40.86350194,0.3890805,1.174474
40.86400194,0.3980529,1.174474
40.86450194,0.3710746,1.174474
40.86500194,0.3710746,1.174474
40.86550194,0.3890805,1.192541
40.86600194,0.3890805,1.174474
40.86650194,0.3710746,1.174474
40.86700194,0.3890805,1.174474
40.86750194,0.3620716,1.174474
40.86800194,0.3710746,1.174474
40.86850194,0.3710746,1.174474
40.86900194,0.3980529,1.174474
40.86950194,0.4250313,1.174474
40.87000194,0.3980529,1.174474
40.87050194,0.3890805,1.174474
40.87100194,0.4250313,1.174474
40.87150194,0.3980529,1.174474
40.87200194,0.4070559,1.174474
40.87250194,0.3980529,1.156407
40.87300194,0.3980529,1.174474
40.87350194,0.4250313,1.174474
40.87400194,0.4070559,1.174474
40.87450194,0.3890805,1.174474
40.87500194,0.3890805,1.174474
40.87550194,0.3620716,1.174474
40.87600194,0.3710746,1.174474
40.87650194,0.3620716,1.174474
40.87700194,0.3620716,1.174474
40.87750194,0.3620716,1.192541
40.87800194,0.3440962,1.174474
40.87850194,0.3620716,1.192541
40.87900194,0.3890805,1.174474
40.87950194,0.3800775,1.174474
40.88000194,0.3710746,1.174474
40.88050194,0.4070559,1.174474
40.88100194,0.4160588,1.174474
40.88150194,0.4160588,1.174474
40.88200194,0.4070559,1.174474
40.88250194,0.4250313,1.174474
40.88300194,0.4070559,1.174474
40.88350194,0.4160588,1.174474
40.88400194,0.4160588,1.174474
40.88450194,0.3980529,1.174474
40.88500194,0.3980529,1.174474
40.88550194,0.4070559,1.174474
40.88600194,0.3890805,1.174474
40.88650194,0.3980529,1.174474
40.88700194,0.3890805,1.174474
40.88750194,0.3620716,1.174474
40.88800194,0.3800775,1.192541
40.88850194,0.3710746,1.174474
40.88900194,0.3710746,1.174474
40.88950194,0.3890805,1.174474
40.89000194,0.3980529,1.174474
40.89050194,0.4070559,1.174474
