Time,Channel A
(s),(mV)
,
2.0760001,36.2804
2.0765001,50.70345
2.0770001,48.89676
2.0775001,21.85736
2.0780001,30.86642
2.0785001,52.50404
2.0790001,52.50404
2.0795001,25.45854
2.0800001,29.06583
2.0805001,45.28947
2.0810001,54.30463
2.0815001,27.26524
2.0820001,23.65795
2.0825001,34.47371
2.0830001,48.89676
2.0835001,52.50404
2.0840001,25.45854
2.0845001,27.26524
2.0850001,43.48888
2.0855001,52.50404
2.0860001,41.68828
2.0865001,21.85736
2.0870001,32.67311
2.0875001,45.28947
2.0880001,38.08099
2.0885001,27.26524
2.0890001,27.26524
2.0895001,45.28947
2.0900001,54.30463
2.0905001,34.47371
2.0910001,23.65795
2.0915001,32.67311
2.0920001,52.50404
2.0925001,41.68828
2.0930001,23.65795
2.0935001,25.45854
2.0940001,48.89676
2.0945001,52.50404
2.0950001,45.28947
2.0955001,23.65795
2.0960001,41.68828
2.0965001,50.70345
2.0970001,41.68828
2.0975001,23.65795
2.0980001,30.86642
2.0985001,47.09616
2.0990001,52.50404
2.0995001,23.65795
2.1000001,27.26524
2.1005001,43.48888
2.1010001,50.70345
2.1015001,39.88159
2.1020001,21.85736
2.1025001,38.08099
2.1030001,47.09616
2.1035001,50.70345
2.1040001,23.65795
2.1045001,36.2804
2.1050001,50.70345
2.1055001,43.48888
2.1060001,21.85736
2.1065001,36.2804
2.1070001,43.48888
2.1075001,50.70345
2.1080001,41.68828
2.1085001,29.06583
2.1090001,38.08099
2.1095001,47.09616
2.1100001,36.2804
2.1105001,21.85736
2.1110001,29.06583
2.1115001,43.48888
2.1120001,43.48888
2.1125001,21.85736
2.1130001,25.45854
2.1135001,38.08099
2.1140001,43.48888
2.1145001,41.68828
2.1150001,23.65795
2.1155001,39.88159
2.1160001,41.68828
2.1165001,48.89676
2.1170001,21.85736
2.1175001,30.86642
2.1180001,41.68828
2.1185001,50.70345
2.1190001,36.2804
2.1195001,21.85736
2.1200001,38.08099
2.1205001,45.28947
2.1210001,45.28947
2.1215001,21.85736
2.1220001,29.06583
2.1225001,41.68828
2.1230001,45.28947
2.1235001,21.85736
2.1240001,23.65795
2.1245001,38.08099
2.1250001,41.68828
2.1255001,36.2804
2.1260001,23.65795
2.1265001,36.2804
2.1270001,41.68828
2.1275001,43.48888
2.1280001,23.65795
2.1285001,23.65795
2.1290001,38.08099
2.1295001,41.68828
2.1300001,38.08099
2.1305001,21.85736
2.1310001,34.47371
2.1315001,45.28947
2.1320001,45.28947
2.1325001,21.85736
2.1330001,34.47371
2.1335001,39.88159
2.1340001,39.88159
2.1345001,27.26524
2.1350001,23.65795
2.1355001,39.88159
2.1360001,45.28947
2.1365001,36.2804
2.1370001,23.65795
2.1375001,36.2804
2.1380001,39.88159
2.1385001,38.08099
2.1390001,21.85736
2.1395001,27.26524
2.1400001,36.2804
2.1405001,43.48888
2.1410001,23.65795
2.1415001,23.65795
2.1420001,36.2804
2.1425001,39.88159
2.1430001,45.28947
2.1435001,21.85736
2.1440001,25.45854
2.1445001,39.88159
2.1450001,43.48888
2.1455001,30.86642
2.1460001,21.85736
2.1465001,36.2804
2.1470001,41.68828
2.1475001,43.48888
2.1480001,21.85736
2.1485001,29.06583
2.1490001,41.68828
2.1495001,43.48888
2.1500001,39.88159
2.1505001,23.65795
2.1510001,38.08099
2.1515001,43.48888
2.1520001,29.06583
2.1525001,21.85736
2.1530001,34.47371
2.1535001,41.68828
2.1540001,47.09616
2.1545001,32.67311
2.1550001,30.86642
2.1555001,39.88159
2.1560001,43.48888
2.1565001,25.45854
2.1570001,21.85736
2.1575001,38.08099
2.1580001,38.08099
2.1585001,36.2804
2.1590001,23.65795
2.1595001,30.86642
2.1600001,41.68828
2.1605001,41.68828
2.1610001,21.85736
2.1615001,25.45854
2.1620001,38.08099
2.1625001,43.48888
2.1630001,30.86642
2.1635001,21.85736
2.1640001,36.2804
2.1645001,39.88159
2.1650001,36.2804
2.1655001,21.85736
2.1660001,23.65795
2.1665001,39.88159
2.1670001,45.28947
2.1675001,34.47371
2.1680001,23.65795
2.1685001,38.08099
2.1690001,39.88159
2.1695001,43.48888
2.1700001,23.65795
2.1705001,27.26524
2.1710001,41.68828
2.1715001,45.28947
2.1720001,23.65795
2.1725001,23.65795
2.1730001,38.08099
2.1735001,43.48888
2.1740001,41.68828
2.1745001,25.45854
2.1750001,36.2804
2.1755001,41.68828
2.1760001,43.48888
2.1765001,23.65795
2.1770001,29.06583
2.1775001,41.68828
2.1780001,45.28947
2.1785001,23.65795
2.1790001,30.86642
2.1795001,39.88159
2.1800001,45.28947
2.1805001,29.06583
2.1810001,29.06583
2.1815001,38.08099
2.1820001,43.48888
2.1825001,32.67311
2.1830001,23.65795
2.1835001,38.08099
2.1840001,41.68828
2.1845001,43.48888
2.1850001,23.65795
2.1855001,29.06583
2.1860001,39.88159
2.1865001,45.28947
2.1870001,25.45854
2.1875001,30.86642
2.1880001,39.88159
2.1885001,43.48888
2.1890001,27.26524
2.1895001,25.45854
2.1900001,41.68828
2.1905001,43.48888
2.1910001,32.67311
2.1915001,23.65795
2.1920001,38.08099
2.1925001,41.68828
2.1930001,47.09616
2.1935001,25.45854
2.1940001,32.67311
2.1945001,38.08099
2.1950001,43.48888
2.1955001,34.47371
2.1960001,29.06583
2.1965001,36.2804
2.1970001,41.68828
2.1975001,41.68828
2.1980001,23.65795
2.1985001,32.67311
2.1990001,41.68828
2.1995001,43.48888
2.2000001,23.65795
2.2005001,29.06583
2.2010001,39.88159
2.2015001,43.48888
2.2020001,27.26524
2.2025001,27.26524
2.2030001,41.68828
2.2035001,43.48888
2.2040001,43.48888
2.2045001,27.26524
2.2050001,39.88159
2.2055001,45.28947
2.2060001,48.89676
2.2065001,29.06583
2.2070001,34.47371
2.2075001,41.68828
2.2080001,45.28947
2.2085001,27.26524
2.2090001,27.26524
2.2095001,38.08099
2.2100001,41.68828
2.2105001,38.08099
2.21100011,21.85736
2.21150011,34.47371
2.21200011,39.88159
2.21250011,43.48888
2.21300011,27.26524
2.21350011,29.06583
2.21400011,38.08099
2.21450011,43.48888
2.21500011,30.86642
2.21550011,27.26524
2.21600011,36.2804
2.21650011,43.48888
2.21700011,38.08099
2.21750011,25.45854
2.21800011,29.06583
2.21850011,39.88159
2.21900011,45.28947
2.21950011,29.06583
2.22000011,27.26524
2.22050011,39.88159
2.22100011,45.28947
2.22150011,36.2804
2.22200011,27.26524
2.22250011,36.2804
2.22300011,41.68828
2.22350011,47.09616
2.22400011,25.45854
2.22450011,36.2804
2.22500011,43.48888
2.22550011,47.09616
2.22600011,30.86642
2.22650011,29.06583
2.22700011,41.68828
2.22750011,43.48888
2.22800011,39.88159
2.22850011,25.45854
2.22900011,39.88159
2.22950011,41.68828
2.23000011,41.68828
2.23050011,25.45854
2.23100011,32.67311
2.23150011,41.68828
2.23200011,47.09616
2.23250011,32.67311
2.23300011,29.06583
2.23350011,43.48888
2.23400011,43.48888
2.23450011,41.68828
2.23500011,29.06583
2.23550011,32.67311
2.23600011,47.09616
2.23650011,56.11133
2.23700011,27.26524
2.23750011,41.68828
2.23800011,47.09616
2.23850011,56.11133
2.23900011,34.47371
2.23950011,32.67311
2.24000011,41.68828
2.24050011,45.28947
2.24100011,41.68828
2.24150011,27.26524
2.24200011,38.08099
2.24250011,43.48888
2.24300011,47.09616
2.24350011,25.45854
2.24400011,36.2804
2.24450011,41.68828
2.24500011,48.89676
2.24550011,27.26524
2.24600011,27.26524
2.24650011,41.68828
2.24700011,45.28947
2.24750011,43.48888
2.24800011,27.26524
2.24850011,41.68828
2.24900011,50.70345
2.24950011,50.70345
2.25000011,27.26524
2.25050011,43.48888
2.25100011,48.89676
2.25150011,54.30463
2.25200011,29.06583
2.25250011,34.47371
2.25300011,48.89676
2.25350011,56.11133
2.25400011,29.06583
2.25450011,29.06583
2.25500011,45.28947
2.25550011,45.28947
2.25600011,45.28947
2.25650011,27.26524
2.25700011,41.68828
2.25750011,43.48888
2.25800011,41.68828
2.25850011,27.26524
2.25900011,36.2804
2.25950011,41.68828
2.26000011,34.47371
2.26050011,27.26524
2.26100011,36.2804
2.26150011,43.48888
2.26200011,48.89676
2.26250011,27.26524
2.26300011,32.67311
2.26350011,45.28947
2.26400011,52.50404
2.26450011,29.06583
2.26500011,29.06583
2.26550011,45.28947
2.26600011,50.70345
2.26650011,34.47371
2.26700011,27.26524
2.26750011,43.48888
2.26800011,52.50404
2.26850011,38.08099
2.26900011,27.26524
2.26950011,41.68828
2.27000011,50.70345
2.27050011,54.30463
2.27100011,29.06583
2.27150011,38.08099
2.27200011,45.28947
2.27250011,52.50404
2.27300011,36.2804
2.27350011,30.86642
2.27400011,43.48888
2.27450011,45.28947
2.27500011,38.08099
2.27550011,27.26524
2.27600011,41.68828
2.27650011,45.28947
2.27700011,30.86642
2.27750011,27.26524
2.27800011,41.68828
2.27850011,41.68828
2.27900011,39.88159
2.27950011,27.26524
2.28000011,38.08099
2.28050011,48.89676
2.28100011,43.48888
2.28150011,30.86642
2.28200011,39.88159
2.28250011,52.50404
2.28300011,57.91192
2.28350011,29.06583
2.28400011,38.08099
2.28450011,52.50404
2.28500011,57.91192
2.28550011,29.06583
2.28600011,36.2804
2.28650011,50.70345
2.28700011,56.11133
2.28750011,29.06583
2.28800011,38.08099
2.28850011,48.89676
2.28900011,52.50404
2.28950011,29.06583
2.29000011,38.08099
2.29050011,45.28947
2.29100011,52.50404
2.29150011,38.08099
2.29200011,29.06583
2.29250011,41.68828
2.29300011,52.50404
2.29350011,52.50404
2.29400011,29.06583
2.29450011,47.09616
2.29500011,52.50404
2.29550011,57.91192
2.29600011,27.26524
2.29650011,39.88159
2.29700011,54.30463
2.29750011,57.91192
2.29800011,29.06583
2.29850011,36.2804
2.29900011,52.50404
2.29950011,57.91192
2.30000011,29.06583
2.30050011,30.86642
2.30100011,50.70345
2.30150011,56.11133
2.30200011,30.86642
2.30250011,30.86642
2.30300011,47.09616
2.30350011,52.50404
2.30400011,52.50404
2.30450011,27.26524
2.30500011,41.68828
2.30550011,52.50404
2.30600011,52.50404
2.30650011,30.86642
2.30700011,38.08099
2.30750011,50.70345
2.30800011,52.50404
2.30850011,29.06583
2.30900011,38.08099
2.30950011,48.89676
2.31000011,56.11133
2.31050011,30.86642
2.31100011,34.47371
2.31150011,50.70345
2.31200011,57.91192
2.31250011,29.06583
2.31300011,41.68828
2.31350011,52.50404
2.31400011,61.51921
2.31450011,30.86642
2.31500011,38.08099
2.31550011,48.89676
2.31600011,57.91192
2.31650011,47.09616
2.31700011,34.47371
2.31750011,50.70345
2.31800011,57.91192
2.31850011,54.30463
2.31900011,32.67311
2.31950011,50.70345
2.32000011,52.50404
2.32050011,39.88159
2.32100011,27.26524
2.32150011,45.28947
2.32200011,52.50404
2.32250011,57.91192
2.32300011,29.06583
2.32350011,45.28947
2.32400011,50.70345
2.32450011,57.91192
2.32500011,29.06583
2.32550011,34.47371
2.32600011,50.70345
2.32650011,57.91192
2.32700011,29.06583
2.32750011,29.06583
2.32800011,54.30463
2.32850011,59.71251
2.32900011,30.86642
2.32950011,34.47371
2.33000011,48.89676
2.33050011,59.71251
2.33100011,39.88159
2.33150011,29.06583
2.33200011,47.09616
2.33250011,54.30463
2.33300011,48.89676
2.33350011,29.06583
2.33400011,38.08099
2.33450011,52.50404
2.33500011,57.91192
2.33550011,29.06583
2.33600011,34.47371
2.33650011,48.89676
2.33700011,57.91192
2.33750011,56.11133
2.33800011,32.67311
2.33850011,47.09616
2.33900011,56.11133
2.33950011,43.48888
2.34000011,30.86642
2.34050011,50.70345
2.34100011,59.71251
2.34150011,56.11133
2.34200011,27.26524
2.34250011,52.50404
2.34300011,56.11133
2.34350011,57.91192
2.34400011,29.06583
2.34450011,50.70345
2.34500011,57.91192
2.34550011,54.30463
2.34600011,29.06583
2.34650011,41.68828
2.34700011,56.11133
2.34750011,63.31981
2.34800011,34.47371
2.34850011,34.47371
2.34900011,52.50404
2.34950011,61.51921
2.35000011,38.08099
2.35050011,30.86642
2.35100011,48.89676
2.35150011,59.71251
2.35200011,36.2804
2.35250011,29.06583
2.35300011,50.70345
2.35350011,59.71251
2.35400011,52.50404
2.35450011,29.06583
2.35500011,47.09616
2.35550011,56.11133
2.35600011,59.71251
2.35650011,29.06583
2.35700011,41.68828
2.35750011,56.11133
2.35800011,63.31981
2.35850011,29.06583
2.35900011,30.86642
2.35950011,54.30463
2.36000011,63.31981
2.36050011,43.48888
2.36100011,29.06583
2.36150011,52.50404
2.36200011,61.51921
2.36250011,36.2804
2.36300011,30.86642
2.36350011,50.70345
2.36400011,59.71251
2.36450011,59.71251
2.36500011,27.26524
2.36550011,43.48888
2.36600011,56.11133
2.36650011,57.91192
2.36700011,27.26524
2.36750011,45.28947
2.36800011,59.71251
2.36850011,63.31981
2.36900011,27.26524
2.36950011,45.28947
2.37000011,56.11133
2.37050011,59.71251
2.37100011,25.45854
2.37150011,47.09616
2.37200011,56.11133
2.37250011,59.71251
2.37300011,29.06583
2.37350011,41.68828
2.37400011,57.91192
2.37450011,63.31981
2.37500011,30.86642
2.37550011,38.08099
2.37600011,56.11133
2.37650011,65.1265
2.37700011,29.06583
2.37750011,30.86642
2.37800011,54.30463
2.37850011,63.31981
2.37900011,29.06583
2.37950011,30.86642
2.38000011,56.11133
2.38050011,65.1265
2.38100011,29.06583
2.38150011,27.26524
2.38200011,45.28947
2.38250011,61.51921
2.38300011,59.71251
2.38350011,27.26524
2.38400011,45.28947
2.38450011,57.91192
2.38500011,65.1265
2.38550011,29.06583
2.38600011,50.70345
2.38650011,57.91192
2.38700011,61.51921
2.38750011,27.26524
2.38800011,36.2804
2.38850011,56.11133
2.38900011,63.31981
2.38950011,27.26524
2.39000011,34.47371
2.39050011,56.11133
2.39100011,59.71251
2.39150011,34.47371
2.39200011,32.67311
2.39250011,52.50404
2.39300011,63.31981
2.39350011,36.2804
2.39400011,29.06583
2.39450011,47.09616
2.39500011,57.91192
2.39550011,54.30463
2.39600011,25.45854
2.39650011,34.47371
2.39700011,56.11133
2.39750011,59.71251
2.39800011,27.26524
2.39850011,39.88159
2.39900011,56.11133
2.39950011,63.31981
2.40000011,29.06583
2.40050011,36.2804
2.40100011,56.11133
2.40150011,63.31981
2.40200011,34.47371
2.40250011,43.48888
2.40300011,48.89676
2.40350011,59.71251
2.40400011,38.08099
2.40450011,34.47371
2.40500011,54.30463
2.40550011,61.51921
2.40600011,50.70345
2.40650011,27.26524
2.40700011,50.70345
2.40750011,57.91192
2.40800011,36.2804
2.40850011,25.45854
2.40900011,52.50404
2.40950011,59.71251
2.41000011,56.11133
2.41050011,27.26524
2.41100011,38.08099
2.41150011,57.91192
2.41200011,63.31981
2.41250011,30.86642
2.41300011,41.68828
2.41350011,57.91192
2.41400011,63.31981
2.41450011,29.06583
2.41500011,38.08099
2.41550011,52.50404
2.41600011,63.31981
2.41650011,32.67311
2.41700011,30.86642
2.41750011,52.50404
2.41800011,63.31981
2.41850011,30.86642
2.41900011,36.2804
2.41950011,45.28947
2.42000011,63.31981
2.42050011,34.47371
2.42100011,30.86642
2.42150012,47.09616
2.42200012,59.71251
2.42250012,48.89676
2.42300012,29.06583
2.42350012,32.67311
2.42400012,59.71251
2.42450012,56.11133
2.42500012,27.26524
2.42550012,43.48888
2.42600012,57.91192
2.42650012,57.91192
2.42700012,27.26524
2.42750012,48.89676
2.42800012,57.91192
2.42850012,63.31981
2.42900012,23.65795
2.42950012,41.68828
2.43000012,57.91192
2.43050012,59.71251
2.43100012,23.65795
2.43150012,43.48888
2.43200012,56.11133
2.43250012,63.31981
2.43300012,23.65795
2.43350012,34.47371
2.43400012,56.11133
2.43450012,63.31981
2.43500012,27.26524
2.43550012,30.86642
2.43600012,54.30463
2.43650012,63.31981
2.43700012,29.06583
2.43750012,30.86642
2.43800012,50.70345
2.43850012,63.31981
2.43900012,36.2804
2.43950012,29.06583
2.44000012,52.50404
2.44050012,61.51921
2.44100012,50.70345
2.44150012,25.45854
2.44200012,50.70345
2.44250012,65.1265
2.44300012,38.08099
2.44350012,27.26524
2.44400012,52.50404
2.44450012,57.91192
2.44500012,39.88159
2.44550012,27.26524
2.44600012,39.88159
2.44650012,57.91192
2.44700012,57.91192
2.44750012,27.26524
2.44800012,36.2804
2.44850012,59.71251
2.44900012,56.11133
2.44950012,27.26524
2.45000012,36.2804
2.45050012,54.30463
2.45100012,57.91192
2.45150012,23.65795
2.45200012,36.2804
2.45250012,50.70345
2.45300012,45.28947
2.45350012,27.26524
2.45400012,34.47371
2.45450012,54.30463
2.45500012,61.51921
2.45550012,25.45854
2.45600012,36.2804
2.45650012,52.50404
2.45700012,63.31981
2.45750012,25.45854
2.45800012,29.06583
2.45850012,54.30463
2.45900012,59.71251
2.45950012,27.26524
2.46000012,34.47371
2.46050012,52.50404
2.46100012,61.51921
2.46150012,23.65795
2.46200012,29.06583
2.46250012,50.70345
2.46300012,57.91192
2.46350012,21.85736
2.46400012,25.45854
2.46450012,45.28947
2.46500012,56.11133
2.46550012,34.47371
2.46600012,23.65795
2.46650012,45.28947
2.46700012,54.30463
2.46750012,27.26524
2.46800012,23.65795
2.46850012,47.09616
2.46900012,56.11133
2.46950012,52.50404
2.47000012,23.65795
2.47050012,43.48888
2.47100012,56.11133
2.47150012,56.11133
2.47200012,23.65795
2.47250012,48.89676
2.47300012,57.91192
2.47350012,38.08099
2.47400012,23.65795
2.47450012,48.89676
2.47500012,56.11133
2.47550012,50.70345
2.47600012,23.65795
2.47650012,38.08099
2.47700012,56.11133
2.47750012,54.30463
2.47800012,23.65795
2.47850012,38.08099
2.47900012,50.70345
2.47950012,59.71251
2.48000012,23.65795
2.48050012,32.67311
2.48100012,48.89676
2.48150012,57.91192
2.48200012,25.45854
2.48250012,29.06583
2.48300012,43.48888
2.48350012,57.91192
2.48400012,29.06583
2.48450012,30.86642
2.48500012,56.11133
2.48550012,56.11133
2.48600012,21.85736
2.48650012,29.06583
2.48700012,50.70345
2.48750012,56.11133
2.48800012,30.86642
2.48850012,29.06583
2.48900012,48.89676
2.48950012,57.91192
2.49000012,27.26524
2.49050012,27.26524
2.49100012,48.89676
2.49150012,57.91192
2.49200012,23.65795
2.49250012,25.45854
2.49300012,47.09616
2.49350012,57.91192
2.49400012,23.65795
2.49450012,27.26524
2.49500012,50.70345
2.49550012,57.91192
2.49600012,29.06583
2.49650012,25.45854
2.49700012,48.89676
2.49750012,57.91192
2.49800012,32.67311
2.49850012,27.26524
2.49900012,48.89676
2.49950012,56.11133
2.50000012,56.11133
2.50050012,23.65795
2.50100012,43.48888
2.50150012,56.11133
2.50200012,52.50404
2.50250012,27.26524
2.50300012,41.68828
2.50350012,56.11133
2.50400012,56.11133
2.50450012,23.65795
2.50500012,38.08099
2.50550012,56.11133
2.50600012,54.30463
2.50650012,21.85736
2.50700012,27.26524
2.50750012,43.48888
2.50800012,48.89676
2.50850012,21.85736
2.50900012,32.67311
2.50950012,41.68828
2.51000012,48.89676
2.51050012,20.05066
2.51100012,23.65795
2.51150012,41.68828
2.51200012,52.50404
2.51250012,29.06583
2.51300012,23.65795
2.51350012,38.08099
2.51400012,52.50404
2.51450012,43.48888
2.51500012,21.85736
2.51550012,34.47371
2.51600012,48.89676
2.51650012,34.47371
2.51700012,21.85736
2.51750012,41.68828
2.51800012,50.70345
2.51850012,27.26524
2.51900012,23.65795
2.51950012,36.2804
2.52000012,48.89676
2.52050012,30.86642
2.52100012,29.06583
2.52150012,41.68828
2.52200012,48.89676
2.52250012,29.06583
2.52300012,27.26524
2.52350012,39.88159
2.52400012,47.09616
2.52450012,21.85736
2.52500012,23.65795
2.52550012,39.88159
2.52600012,50.70345
2.52650012,47.09616
2.52700012,21.85736
2.52750012,41.68828
2.52800012,48.89676
2.52850012,29.06583
2.52900012,23.65795
2.52950012,41.68828
2.53000012,43.48888
2.53050012,36.2804
2.53100012,21.85736
2.53150012,39.88159
2.53200012,45.28947
2.53250012,34.47371
2.53300012,23.65795
2.53350012,36.2804
2.53400012,50.70345
2.53450012,47.09616
2.53500012,21.85736
2.53550012,43.48888
2.53600012,50.70345
2.53650012,32.67311
2.53700012,23.65795
2.53750012,34.47371
2.53800012,48.89676
2.53850012,21.85736
2.53900012,21.85736
2.53950012,39.88159
2.54000012,47.09616
2.54050012,32.67311
2.54100012,29.06583
2.54150012,39.88159
2.54200012,45.28947
2.54250012,27.26524
2.54300012,23.65795
2.54350012,41.68828
2.54400012,43.48888
2.54450012,29.06583
2.54500012,23.65795
2.54550012,41.68828
2.54600012,45.28947
2.54650012,27.26524
2.54700012,21.85736
2.54750012,41.68828
2.54800012,48.89676
2.54850012,43.48888
2.54900012,25.45854
2.54950012,41.68828
2.55000012,50.70345
2.55050012,39.88159
2.55100012,21.85736
2.55150012,41.68828
2.55200012,50.70345
2.55250012,23.65795
2.55300012,23.65795
2.55350012,41.68828
2.55400012,50.70345
2.55450012,23.65795
2.55500012,23.65795
2.55550012,36.2804
2.55600012,47.09616
2.55650012,36.2804
2.55700012,27.26524
2.55750012,41.68828
2.55800012,45.28947
2.55850012,30.86642
2.55900012,23.65795
2.55950012,38.08099
2.56000012,48.89676
2.56050012,21.85736
2.56100012,23.65795
2.56150012,38.08099
2.56200012,45.28947
2.56250012,23.65795
2.56300012,23.65795
2.56350012,39.88159
2.56400012,47.09616
2.56450012,23.65795
2.56500012,23.65795
2.56550012,39.88159
2.56600012,48.89676
2.56650012,25.45854
2.56700012,23.65795
2.56750012,39.88159
2.56800012,47.09616
2.56850012,34.47371
2.56900012,21.85736
2.56950012,38.08099
2.57000012,47.09616
2.57050012,34.47371
2.57100012,21.85736
2.57150012,34.47371
2.57200012,43.48888
2.57250012,25.45854
2.57300012,21.85736
2.57350012,36.2804
2.57400012,45.28947
2.57450012,32.67311
2.57500012,21.85736
2.57550012,38.08099
2.57600012,43.48888
2.57650012,34.47371
2.57700012,23.65795
2.57750012,34.47371
2.57800012,43.48888
2.57850012,23.65795
2.57900012,27.26524
2.57950012,39.88159
2.58000012,45.28947
2.58050012,27.26524
2.58100012,23.65795
2.58150012,38.08099
2.58200012,48.89676
2.58250012,23.65795
2.58300012,30.86642
2.58350012,38.08099
2.58400012,45.28947
2.58450012,27.26524
2.58500012,27.26524
2.58550012,38.08099
2.58600012,45.28947
2.58650012,29.06583
2.58700012,21.85736
2.58750012,39.88159
2.58800012,45.28947
2.58850012,30.86642
2.58900012,21.85736
2.58950012,34.47371
2.59000012,39.88159
2.59050012,36.2804
2.59100012,21.85736
2.59150012,36.2804
2.59200012,43.48888
2.59250012,36.2804
2.59300012,25.45854
2.59350012,38.08099
2.59400012,45.28947
2.59450012,23.65795
2.59500012,25.45854
2.59550012,36.2804
2.59600012,45.28947
2.59650012,21.85736
2.59700012,23.65795
2.59750012,36.2804
2.59800012,45.28947
2.59850012,27.26524
2.59900012,25.45854
2.59950012,38.08099
2.60000012,45.28947
2.60050012,21.85736
2.60100012,29.06583
2.60150012,41.68828
2.60200012,47.09616
2.60250012,21.85736
2.60300012,29.06583
2.60350012,41.68828
2.60400012,45.28947
2.60450012,23.65795
2.60500012,30.86642
2.60550012,41.68828
2.60600012,45.28947
2.60650012,21.85736
2.60700012,36.2804
2.60750012,38.08099
2.60800012,45.28947
2.60850012,21.85736
2.60900012,29.06583
2.60950012,39.88159
2.61000012,43.48888
2.61050012,21.85736
2.61100012,29.06583
2.61150012,38.08099
2.61200012,45.28947
2.61250012,21.85736
2.61300012,30.86642
2.61350012,38.08099
2.61400012,45.28947
2.61450012,21.85736
2.61500012,27.26524
2.61550012,41.68828
2.61600012,45.28947
2.61650012,21.85736
2.61700012,23.65795
2.61750012,41.68828
2.61800012,43.48888
2.61850012,21.85736
2.61900012,27.26524
2.61950012,41.68828
2.62000012,43.48888
2.62050012,23.65795
2.62100012,34.47371
2.62150012,41.68828
2.62200012,45.28947
2.62250012,27.26524
2.62300012,32.67311
2.62350012,41.68828
2.62400012,38.08099
2.62450012,23.65795
2.62500012,38.08099
2.62550012,41.68828
2.62600012,36.2804
2.62650012,23.65795
2.62700012,34.47371
2.62750012,41.68828
2.62800012,34.47371
2.62850012,23.65795
2.62900012,30.86642
2.62950012,41.68828
2.63000012,39.88159
2.63050012,25.45854
2.63100012,34.47371
2.63150012,43.48888
2.63200013,43.48888
2.63250013,27.26524
2.63300013,41.68828
2.63350013,43.48888
2.63400013,45.28947
2.63450013,29.06583
2.63500013,36.2804
2.63550013,43.48888
2.63600013,27.26524
2.63650013,27.26524
2.63700013,41.68828
2.63750013,45.28947
2.63800013,23.65795
2.63850013,29.06583
2.63900013,38.08099
2.63950013,43.48888
2.64000013,30.86642
2.64050013,29.06583
2.64100013,38.08099
2.64150013,43.48888
2.64200013,25.45854
2.64250013,32.67311
2.64300013,39.88159
2.64350013,43.48888
2.64400013,25.45854
2.64450013,36.2804
2.64500013,38.08099
2.64550013,45.28947
2.64600013,25.45854
2.64650013,29.06583
2.64700013,43.48888
2.64750013,48.89676
2.64800013,27.26524
2.64850013,36.2804
2.64900013,41.68828
2.64950013,45.28947
2.65000013,25.45854
2.65050013,32.67311
2.65100013,41.68828
2.65150013,47.09616
2.65200013,23.65795
2.65250013,30.86642
2.65300013,41.68828
2.65350013,47.09616
2.65400013,30.86642
2.65450013,32.67311
2.65500013,41.68828
2.65550013,45.28947
2.65600013,27.26524
2.65650013,34.47371
2.65700013,41.68828
2.65750013,43.48888
2.65800013,23.65795
2.65850013,29.06583
2.65900013,41.68828
2.65950013,43.48888
2.66000013,23.65795
2.66050013,29.06583
2.66100013,38.08099
2.66150013,43.48888
2.66200013,25.45854
2.66250013,29.06583
2.66300013,38.08099
2.66350013,41.68828
2.66400013,25.45854
2.66450013,32.67311
2.66500013,39.88159
2.66550013,39.88159
2.66600013,25.45854
2.66650013,38.08099
2.66700013,41.68828
2.66750013,43.48888
2.66800013,27.26524
2.66850013,39.88159
2.66900013,41.68828
2.66950013,41.68828
2.67000013,25.45854
2.67050013,43.48888
2.67100013,47.09616
2.67150013,36.2804
2.67200013,29.06583
2.67250013,34.47371
2.67300013,48.89676
2.67350013,36.2804
2.67400013,29.06583
2.67450013,43.48888
2.67500013,48.89676
2.67550013,43.48888
2.67600013,27.26524
2.67650013,41.68828
2.67700013,45.28947
2.67750013,34.47371
2.67800013,27.26524
2.67850013,38.08099
2.67900013,45.28947
2.67950013,30.86642
2.68000013,23.65795
2.68050013,39.88159
2.68100013,43.48888
2.68150013,27.26524
2.68200013,29.06583
2.68250013,41.68828
2.68300013,45.28947
2.68350013,25.45854
2.68400013,32.67311
2.68450013,41.68828
2.68500013,48.89676
2.68550013,27.26524
2.68600013,30.86642
2.68650013,41.68828
2.68700013,48.89676
2.68750013,27.26524
2.68800013,32.67311
2.68850013,45.28947
2.68900013,48.89676
2.68950013,29.06583
2.69000013,30.86642
2.69050013,41.68828
2.69100013,45.28947
2.69150013,29.06583
2.69200013,29.06583
2.69250013,41.68828
2.69300013,45.28947
2.69350013,25.45854
2.69400013,29.06583
2.69450013,41.68828
2.69500013,45.28947
2.69550013,34.47371
2.69600013,30.86642
2.69650013,43.48888
2.69700013,45.28947
2.69750013,25.45854
2.69800013,32.67311
2.69850013,41.68828
2.69900013,43.48888
2.69950013,25.45854
2.70000013,29.06583
2.70050013,43.48888
2.70100013,48.89676
2.70150013,27.26524
2.70200013,27.26524
2.70250013,41.68828
2.70300013,48.89676
2.70350013,30.86642
2.70400013,34.47371
2.70450013,47.09616
2.70500013,41.68828
2.70550013,27.26524
2.70600013,41.68828
2.70650013,45.28947
2.70700013,48.89676
2.70750013,27.26524
2.70800013,43.48888
2.70850013,41.68828
2.70900013,47.09616
2.70950013,23.65795
2.71000013,38.08099
2.71050013,41.68828
2.71100013,38.08099
