Time,Channel A
(s),(V)
,
15.85500075,0.6530961
15.85550075,0.6350291
15.85600075,0.6530961
15.85650075,0.6530961
15.85700075,0.707358
15.85750075,0.7254249
15.85800075,0.7796869
15.85850075,0.8158818
15.85900075,0.8339488
15.85950075,0.8339488
15.86000075,0.7978148
15.86050075,0.7616199
15.86100075,0.7254249
15.86150075,0.6711631
15.86200075,0.6350291
15.86250075,0.6350291
15.86300075,0.6169012
15.86350075,0.6350291
15.86400075,0.6530961
15.86450075,0.6711631
15.86500075,0.7254249
15.86550075,0.743553
15.86600075,0.7796869
15.86650075,0.7796869
15.86700075,0.7616199
15.86750075,0.743553
15.86800075,0.707358
15.86850075,0.6892911
15.86900075,0.6530961
15.86950075,0.6530961
15.87000075,0.6350291
15.87050075,0.6530961
15.87100075,0.6530961
15.87150075,0.6892911
15.87200075,0.7254249
15.87250075,0.743553
15.87300075,0.743553
15.87350075,0.743553
15.87400075,0.743553
15.87450075,0.7254249
15.87500075,0.707358
15.87550075,0.6711631
15.87600075,0.6711631
15.87650075,0.6530961
15.87700075,0.6530961
15.87750075,0.6711631
15.87800075,0.707358
15.87850075,0.7254249
15.87900075,0.743553
15.87950075,0.7796869
15.88000075,0.7978148
15.88050075,0.7978148
15.88100075,0.7978148
15.88150075,0.7616199
15.88200075,0.7254249
15.88250075,0.707358
15.88300075,0.6530961
15.88350075,0.6350291
15.88400075,0.6350291
15.88450075,0.6350291
15.88500075,0.6530961
15.88550075,0.707358
15.88600075,0.743553
15.88650075,0.7796869
15.88700075,0.7978148
15.88750075,0.7978148
15.88800075,0.7978148
15.88850075,0.7796869
15.88900075,0.743553
15.88950075,0.707358
15.89000075,0.6711631
15.89050075,0.6530961
15.89100075,0.6711631
15.89150075,0.6711631
15.89200075,0.707358
15.89250075,0.7254249
15.89300075,0.743553
15.89350075,0.7796869
15.89400075,0.7796869
15.89450075,0.7616199
15.89500075,0.743553
15.89550075,0.7254249
15.89600076,0.707358
15.89650076,0.707358
15.89700076,0.707358
15.89750076,0.707358
15.89800076,0.7254249
15.89850076,0.743553
15.89900076,0.7796869
15.89950076,0.7978148
15.90000076,0.8158818
15.90050076,0.8339488
15.90100076,0.8339488
15.90150076,0.8158818
15.90200076,0.7978148
15.90250076,0.7616199
15.90300076,0.7254249
15.90350076,0.707358
15.90400076,0.6711631
15.90450076,0.6711631
15.90500076,0.6711631
15.90550076,0.707358
15.90600076,0.7254249
15.90650076,0.7616199
15.90700076,0.7978148
15.90750076,0.8158818
15.90800076,0.8339488
15.90850076,0.8339488
15.90900076,0.8158818
15.90950076,0.7978148
15.91000076,0.743553
15.91050076,0.707358
15.91100076,0.6711631
15.91150076,0.6530961
15.91200076,0.6711631
15.91250076,0.6711631
15.91300076,0.707358
15.91350076,0.743553
15.91400076,0.7796869
15.91450076,0.7978148
15.91500076,0.8158818
15.91550076,0.8158818
15.91600076,0.8158818
15.91650076,0.7978148
15.91700076,0.7616199
15.91750076,0.743553
15.91800076,0.743553
15.91850076,0.7254249
15.91900076,0.7254249
15.91950076,0.743553
15.92000076,0.7796869
15.92050076,0.7796869
15.92100076,0.7978148
15.92150076,0.7978148
15.92200076,0.8158818
15.92250076,0.8158818
15.92300076,0.7978148
15.92350076,0.7796869
15.92400076,0.7616199
15.92450076,0.743553
15.92500076,0.743553
15.92550076,0.743553
15.92600076,0.743553
15.92650076,0.7616199
15.92700076,0.7978148
15.92750076,0.7978148
15.92800076,0.7978148
15.92850076,0.7978148
15.92900076,0.7978148
15.92950076,0.7978148
15.93000076,0.7978148
15.93050076,0.7796869
15.93100076,0.7616199
15.93150076,0.7254249
15.93200076,0.743553
15.93250076,0.743553
15.93300076,0.743553
15.93350076,0.7796869
15.93400076,0.7978148
15.93450076,0.8339488
15.93500076,0.8701438
15.93550076,0.8882107
15.93600076,0.9063387
15.93650076,0.9244056
15.93700076,0.9244056
15.93750076,0.9244056
15.93800076,0.9244056
15.93850076,0.9063387
15.93900076,0.9063387
15.93950076,0.9063387
15.94000076,0.9424726
15.94050076,0.9424726
15.94100076,0.9967345
15.94150076,1.014863
15.94200076,1.050996
15.94250076,1.087191
15.94300076,1.105258
15.94350076,1.105258
15.94400076,1.141453
15.94450076,1.123386
15.94500076,1.141453
15.94550076,1.141453
15.94600076,1.123386
15.94650076,1.105258
15.94700076,1.087191
15.94750076,1.069124
15.94800076,1.032929
15.94850076,1.032929
15.94900076,1.032929
15.94950076,1.032929
15.95000076,1.069124
15.95050076,1.087191
15.95100076,1.105258
15.95150076,1.141453
15.95200076,1.141453
15.95250076,1.15952
15.95300076,1.15952
15.95350076,1.15952
15.95400076,1.141453
15.95450076,1.141453
15.95500076,1.105258
15.95550076,1.105258
15.95600076,1.087191
15.95650076,1.087191
15.95700076,1.069124
15.95750076,1.069124
15.95800076,1.087191
15.95850076,1.087191
15.95900076,1.087191
15.95950076,1.105258
15.96000076,1.123386
15.96050076,1.141453
15.96100076,1.15952
15.96150076,1.15952
15.96200076,1.15952
15.96250076,1.15952
15.96300076,1.15952
15.96350076,1.141453
15.96400076,1.123386
15.96450076,1.105258
15.96500076,1.087191
15.96550076,1.087191
15.96600076,1.069124
15.96650076,1.087191
15.96700076,1.105258
15.96750076,1.123386
15.96800076,1.15952
15.96850076,1.15952
15.96900076,1.177648
15.96950076,1.177648
15.97000076,1.177648
15.97050076,1.15952
15.97100076,1.15952
15.97150076,1.141453
15.97200076,1.123386
15.97250076,1.123386
15.97300076,1.105258
15.97350076,1.105258
15.97400076,1.105258
15.97450076,1.105258
15.97500076,1.105258
15.97550076,1.105258
15.97600076,1.141453
15.97650076,1.15952
15.97700076,1.141453
15.97750076,1.15952
15.97800076,1.177648
15.97850076,1.15952
15.97900076,1.15952
15.97950076,1.15952
15.98000076,1.141453
15.98050076,1.123386
15.98100076,1.123386
15.98150076,1.105258
15.98200076,1.087191
15.98250076,1.105258
15.98300076,1.105258
15.98350076,1.105258
15.98400076,1.123386
15.98450076,1.141453
15.98500076,1.15952
15.98550076,1.15952
15.98600076,1.15952
15.98650076,1.15952
15.98700076,1.15952
15.98750076,1.15952
15.98800076,1.141453
15.98850076,1.141453
15.98900076,1.141453
15.98950076,1.141453
15.99000076,1.141453
15.99050076,1.141453
15.99100076,1.141453
15.99150076,1.141453
15.99200076,1.15952
15.99250076,1.15952
15.99300076,1.15952
15.99350076,1.177648
15.99400076,1.177648
15.99450076,1.177648
15.99500076,1.195715
15.99550076,1.195715
15.99600076,1.213782
15.99650076,1.195715
15.99700076,1.195715
15.99750076,1.195715
15.99800076,1.177648
15.99850076,1.177648
15.99900076,1.213782
15.99950076,1.213782
16.00000076,1.23191
16.00050076,1.23191
16.00100076,1.249977
16.00150076,1.268044
16.00200076,1.268044
16.00250076,1.249977
16.00300076,1.249977
16.00350076,1.249977
16.00400076,1.23191
16.00450076,1.23191
16.00500076,1.23191
16.00550076,1.213782
16.00600076,1.23191
16.00650076,1.23191
16.00700076,1.249977
16.00750076,1.249977
16.00800076,1.249977
16.00850076,1.268044
16.00900076,1.286111
16.00950076,1.286111
16.01000076,1.286111
16.01050076,1.286111
16.01100076,1.286111
16.01150076,1.268044
16.01200076,1.268044
16.01250076,1.249977
16.01300076,1.249977
16.01350076,1.23191
16.01400076,1.23191
16.01450076,1.23191
16.01500076,1.23191
16.01550076,1.249977
16.01600076,1.249977
16.01650076,1.286111
16.01700076,1.268044
16.01750076,1.286111
16.01800076,1.286111
16.01850076,1.268044
16.01900076,1.286111
16.01950076,1.286111
16.02000076,1.286111
16.02050076,1.286111
16.02100076,1.286111
16.02150076,1.249977
16.02200076,1.268044
16.02250076,1.249977
16.02300076,1.249977
16.02350076,1.249977
16.02400076,1.249977
16.02450076,1.249977
16.02500076,1.249977
16.02550076,1.249977
16.02600076,1.268044
16.02650076,1.268044
16.02700076,1.286111
16.02750076,1.286111
16.02800076,1.286111
16.02850076,1.286111
16.02900076,1.286111
16.02950076,1.286111
16.03000076,1.286111
16.03050076,1.286111
16.03100076,1.286111
16.03150076,1.249977
16.03200076,1.249977
16.03250076,1.249977
16.03300076,1.249977
16.03350076,1.249977
16.03400076,1.249977
16.03450076,1.268044
16.03500076,1.286111
16.03550076,1.286111
16.03600076,1.286111
16.03650076,1.286111
16.03700076,1.286111
16.03750076,1.286111
16.03800076,1.286111
16.03850076,1.286111
16.03900076,1.286111
16.03950076,1.268044
16.04000076,1.268044
16.04050076,1.268044
16.04100076,1.268044
16.04150076,1.268044
16.04200076,1.268044
16.04250076,1.286111
16.04300076,1.286111
16.04350076,1.286111
16.04400076,1.286111
16.04450076,1.286111
16.04500076,1.268044
16.04550076,1.286111
16.04600076,1.268044
16.04650076,1.268044
16.04700076,1.268044
16.04750076,1.249977
16.04800076,1.249977
16.04850076,1.286111
16.04900076,1.286111
16.04950076,1.286111
16.05000076,1.286111
16.05050076,1.286111
16.05100076,1.286111
16.05150076,1.286111
16.05200076,1.286111
16.05250076,1.286111
16.05300076,1.286111
16.05350076,1.286111
16.05400076,1.286111
16.05450076,1.268044
16.05500076,1.268044
16.05550076,1.268044
16.05600076,1.286111
16.05650076,1.286111
16.05700076,1.286111
16.05750076,1.286111
16.05800076,1.286111
16.05850076,1.304239
16.05900076,1.286111
16.05950076,1.304239
16.06000076,1.286111
16.06050076,1.286111
16.06100076,1.286111
16.06150076,1.286111
16.06200076,1.286111
16.06250076,1.286111
16.06300076,1.286111
16.06350076,1.286111
16.06400076,1.286111
16.06450076,1.286111
16.06500076,1.286111
16.06550076,1.286111
16.06600076,1.286111
16.06650076,1.286111
16.06700076,1.286111
16.06750076,1.286111
16.06800076,1.286111
16.06850076,1.286111
16.06900076,1.286111
16.06950076,1.286111
16.07000076,1.286111
16.07050076,1.286111
16.07100076,1.286111
16.07150076,1.286111
16.07200076,1.286111
16.07250076,1.286111
16.07300076,1.286111
16.07350076,1.286111
16.07400076,1.286111
16.07450076,1.286111
16.07500076,1.286111
16.07550076,1.286111
16.07600076,1.304239
16.07650076,1.286111
16.07700076,1.286111
16.07750076,1.304239
16.07800076,1.286111
16.07850076,1.286111
16.07900076,1.286111
16.07950076,1.286111
16.08000076,1.304239
16.08050076,1.286111
16.08100076,1.286111
16.08150076,1.286111
16.08200076,1.286111
16.08250076,1.286111
16.08300076,1.286111
16.08350076,1.286111
16.08400076,1.286111
16.08450076,1.286111
16.08500076,1.286111
16.08550076,1.286111
16.08600076,1.304239
16.08650076,1.304239
16.08700076,1.286111
16.08750076,1.286111
16.08800076,1.286111
16.08850076,1.286111
16.08900076,1.286111
16.08950076,1.286111
16.09000076,1.286111
16.09050076,1.286111
16.09100076,1.286111
16.09150076,1.286111
16.09200076,1.304239
16.09250076,1.304239
16.09300076,1.286111
16.09350076,1.286111
16.09400076,1.286111
16.09450076,1.268044
16.09500076,1.286111
16.09550076,1.268044
16.09600076,1.286111
16.09650076,1.286111
16.09700076,1.286111
16.09750076,1.286111
16.09800076,1.286111
16.09850076,1.286111
16.09900076,1.286111
16.09950076,1.286111
16.10000076,1.304239
16.10050076,1.286111
16.10100076,1.286111
16.10150076,1.286111
16.10200076,1.286111
16.10250076,1.268044
16.10300076,1.286111
16.10350076,1.268044
16.10400076,1.286111
16.10450076,1.286111
16.10500076,1.286111
16.10550076,1.286111
16.10600076,1.286111
16.10650077,1.304239
16.10700077,1.304239
16.10750077,1.286111
16.10800077,1.286111
16.10850077,1.286111
16.10900077,1.286111
16.10950077,1.286111
16.11000077,1.286111
16.11050077,1.286111
16.11100077,1.286111
16.11150077,1.268044
16.11200077,1.286111
16.11250077,1.286111
16.11300077,1.249977
16.11350077,1.249977
16.11400077,1.23191
16.11450077,1.23191
16.11500077,1.213782
16.11550077,1.213782
16.11600077,1.195715
16.11650077,1.177648
16.11700077,1.177648
16.11750077,1.213782
16.11800077,1.213782
16.11850077,1.213782
16.11900077,1.23191
16.11950077,1.249977
16.12000077,1.249977
16.12050077,1.249977
16.12100077,1.268044
16.12150077,1.249977
16.12200077,1.249977
16.12250077,1.23191
16.12300077,1.213782
16.12350077,1.177648
16.12400077,1.177648
16.12450077,1.15952
16.12500077,1.15952
16.12550077,1.177648
16.12600077,1.213782
16.12650077,1.23191
16.12700077,1.249977
16.12750077,1.249977
16.12800077,1.286111
16.12850077,1.286111
16.12900077,1.286111
16.12950077,1.268044
16.13000077,1.249977
16.13050077,1.23191
16.13100077,1.213782
16.13150077,1.177648
16.13200077,1.177648
16.13250077,1.15952
16.13300077,1.15952
16.13350077,1.177648
16.13400077,1.213782
16.13450077,1.213782
16.13500077,1.23191
16.13550077,1.249977
16.13600077,1.249977
16.13650077,1.23191
16.13700077,1.249977
16.13750077,1.23191
16.13800077,1.23191
16.13850077,1.213782
16.13900077,1.213782
16.13950077,1.177648
16.14000077,1.177648
16.14050077,1.177648
16.14100077,1.177648
16.14150077,1.213782
16.14200077,1.213782
16.14250077,1.23191
16.14300077,1.23191
16.14350077,1.23191
16.14400077,1.23191
16.14450077,1.23191
16.14500077,1.23191
16.14550077,1.23191
16.14600077,1.23191
16.14650077,1.23191
16.14700077,1.23191
16.14750077,1.23191
16.14800077,1.23191
16.14850077,1.23191
16.14900077,1.23191
16.14950077,1.23191
16.15000077,1.213782
16.15050077,1.213782
16.15100077,1.213782
16.15150077,1.213782
16.15200077,1.213782
16.15250077,1.213782
16.15300077,1.23191
16.15350077,1.23191
16.15400077,1.23191
16.15450077,1.249977
16.15500077,1.249977
16.15550077,1.249977
16.15600077,1.249977
16.15650077,1.23191
16.15700077,1.213782
16.15750077,1.195715
16.15800077,1.195715
16.15850077,1.177648
16.15900077,1.177648
16.15950077,1.15952
16.16000077,1.15952
16.16050077,1.15952
16.16100077,1.177648
16.16150077,1.15952
16.16200077,1.177648
16.16250077,1.177648
16.16300077,1.15952
16.16350077,1.177648
16.16400077,1.15952
16.16450077,1.15952
16.16500077,1.141453
16.16550077,1.15952
16.16600077,1.141453
16.16650077,1.123386
16.16700077,1.105258
16.16750077,1.087191
16.16800077,1.069124
16.16850077,1.050996
16.16900077,1.032929
16.16950077,1.014863
16.17000077,1.014863
16.17050077,0.9967345
16.17100077,0.9967345
16.17150077,0.9786676
16.17200077,0.9967345
16.17250077,1.014863
16.17300077,1.050996
16.17350077,1.087191
16.17400077,1.105258
16.17450077,1.123386
16.17500077,1.105258
16.17550077,1.087191
16.17600077,1.069124
16.17650077,1.014863
16.17700077,0.9424726
16.17750077,0.9063387
16.17800077,0.8701438
16.17850077,0.8520768
16.17900077,0.8520768
16.17950077,0.8701438
16.18000077,0.9063387
16.18050077,0.9424726
16.18100077,0.9606006
16.18150077,0.9786676
16.18200077,0.9786676
16.18250077,0.9786676
16.18300077,0.9424726
16.18350077,0.9244056
16.18400077,0.8882107
16.18450077,0.8520768
16.18500077,0.8158818
16.18550077,0.7978148
16.18600077,0.7978148
16.18650077,0.7978148
16.18700077,0.8158818
16.18750077,0.8339488
16.18800077,0.8520768
16.18850077,0.8882107
16.18900077,0.9063387
16.18950077,0.9244056
16.19000077,0.9424726
16.19050077,0.9424726
16.19100077,0.9244056
16.19150077,0.9063387
16.19200077,0.8882107
16.19250077,0.8520768
16.19300077,0.8339488
16.19350077,0.8158818
16.19400077,0.8158818
16.19450077,0.8158818
16.19500077,0.8339488
16.19550077,0.8520768
16.19600077,0.8701438
16.19650077,0.8701438
16.19700077,0.8520768
16.19750077,0.8339488
16.19800077,0.7978148
16.19850077,0.7796869
16.19900077,0.7616199
16.19950077,0.743553
16.20000077,0.743553
16.20050077,0.743553
16.20100077,0.7616199
16.20150077,0.7796869
16.20200077,0.7978148
16.20250077,0.7978148
16.20300077,0.7978148
16.20350077,0.7796869
16.20400077,0.7616199
16.20450077,0.743553
16.20500077,0.7254249
16.20550077,0.7254249
16.20600077,0.707358
16.20650077,0.707358
16.20700077,0.7254249
16.20750077,0.743553
16.20800077,0.743553
16.20850077,0.7616199
16.20900077,0.7616199
16.20950077,0.743553
16.21000077,0.7616199
16.21050077,0.743553
16.21100077,0.743553
16.21150077,0.743553
16.21200077,0.7616199
16.21250077,0.7796869
16.21300077,0.7978148
16.21350077,0.8158818
16.21400077,0.8339488
16.21450077,0.8520768
16.21500077,0.8701438
16.21550077,0.8701438
16.21600077,0.8520768
16.21650077,0.8339488
16.21700077,0.8158818
16.21750077,0.7796869
16.21800077,0.7254249
16.21850077,0.6530961
16.21900077,0.6169012
16.21950077,0.5626392
16.22000077,0.5265054
16.22050077,0.5083773
16.22100077,0.5265054
16.22150077,0.5626392
16.22200077,0.5988342
16.22250077,0.6530961
16.22300077,0.6892911
16.22350077,0.707358
16.22400077,0.707358
16.22450077,0.6711631
16.22500077,0.6169012
16.22550077,0.5445723
16.22600077,0.4722434
16.22650077,0.4179815
16.22700077,0.3817866
16.22750077,0.3455916
16.22800077,0.3455916
16.22850077,0.3637196
16.22900077,0.3817866
16.22950077,0.4360484
16.23000077,0.5265054
16.23050077,0.6169012
16.23100077,0.707358
16.23150077,0.743553
16.23200077,0.7978148
16.23250077,0.7796869
16.23300077,0.7254249
16.23350077,0.6530961
16.23400077,0.5807672
16.23450077,0.4903104
16.23500077,0.4541154
16.23550077,0.4179815
16.23600077,0.4179815
16.23650077,0.4541154
16.23700077,0.5083773
16.23750077,0.5626392
16.23800077,0.5988342
16.23850077,0.6711631
16.23900077,0.707358
16.23950077,0.707358
16.24000077,0.707358
16.24050077,0.6530961
16.24100077,0.6350291
16.24150077,0.5988342
16.24200077,0.5807672
16.24250077,0.5265054
16.24300077,0.5083773
16.24350077,0.4903104
16.24400077,0.5083773
16.24450077,0.5265054
16.24500077,0.5626392
16.24550077,0.5807672
16.24600077,0.5988342
16.24650077,0.6350291
16.24700077,0.6350291
16.24750077,0.6350291
16.24800077,0.6350291
16.24850077,0.6350291
16.24900077,0.6350291
16.24950077,0.6350291
16.25000077,0.5988342
16.25050077,0.5988342
16.25100077,0.5988342
16.25150077,0.5988342
16.25200077,0.5988342
16.25250077,0.5988342
16.25300077,0.5988342
16.25350077,0.5988342
16.25400077,0.5988342
16.25450077,0.6169012
16.25500077,0.5988342
16.25550077,0.5988342
16.25600077,0.5988342
16.25650077,0.6350291
16.25700077,0.6530961
16.25750077,0.6711631
16.25800077,0.6892911
16.25850077,0.707358
16.25900077,0.707358
16.25950077,0.6892911
16.26000077,0.6530961
16.26050077,0.5988342
16.26100077,0.5626392
16.26150077,0.5265054
16.26200077,0.5083773
16.26250077,0.4903104
16.26300077,0.5083773
16.26350077,0.5265054
16.26400077,0.5626392
16.26450077,0.5807672
16.26500077,0.6350291
16.26550077,0.6530961
16.26600077,0.6711631
16.26650077,0.6530961
16.26700077,0.6350291
16.26750077,0.5988342
16.26800077,0.5626392
16.26850077,0.5083773
16.26900077,0.4541154
16.26950077,0.4360484
16.27000077,0.4360484
16.27050077,0.4360484
16.27100077,0.4360484
16.27150077,0.4722434
16.27200077,0.5083773
16.27250077,0.5445723
16.27300077,0.5626392
16.27350077,0.5807672
16.27400077,0.5807672
16.27450077,0.5626392
16.27500077,0.5445723
16.27550077,0.5265054
16.27600077,0.4903104
16.27650077,0.4360484
16.27700077,0.4179815
16.27750077,0.3817866
16.27800077,0.3817866
16.27850077,0.3817866
16.27900077,0.3817866
16.27950077,0.3998535
16.28000077,0.4179815
16.28050077,0.4360484
16.28100077,0.4179815
16.28150077,0.3998535
16.28200077,0.3637196
16.28250077,0.3637196
16.28300077,0.3455916
16.28350077,0.3094577
16.28400077,0.2913297
16.28450077,0.3094577
16.28500077,0.3094577
16.28550077,0.3094577
16.28600077,0.3094577
16.28650077,0.3094577
16.28700077,0.3275246
16.28750077,0.3094577
16.28800077,0.3094577
16.28850077,0.3094577
16.28900077,0.2913297
16.28950077,0.2913297
16.29000077,0.2913297
16.29050077,0.2913297
16.29100077,0.2732627
16.29150077,0.2732627
16.29200077,0.2913297
16.29250077,0.2913297
16.29300077,0.2913297
16.29350077,0.2913297
16.29400077,0.2913297
16.29450077,0.2913297
16.29500077,0.2913297
16.29550077,0.2913297
16.29600077,0.3094577
16.29650077,0.2913297
16.29700077,0.2913297
16.29750077,0.2913297
16.29800077,0.2913297
16.29850077,0.2913297
16.29900077,0.2913297
16.29950077,0.2913297
16.30000077,0.2913297
16.30050077,0.2913297
16.30100077,0.2913297
16.30150077,0.3094577
16.30200077,0.3094577
16.30250077,0.3094577
16.30300077,0.2913297
16.30350077,0.2913297
16.30400077,0.2913297
16.30450077,0.2913297
16.30500077,0.2732627
16.30550077,0.2732627
16.30600077,0.2732627
16.30650077,0.2732627
16.30700077,0.2913297
16.30750077,0.2913297
16.30800077,0.2913297
16.30850077,0.2913297
16.30900077,0.2913297
16.30950077,0.2913297
16.31000077,0.2732627
16.31050077,0.2732627
16.31100077,0.2732627
16.31150077,0.2551958
16.31200077,0.2732627
16.31250077,0.2732627
16.31300077,0.2732627
16.31350077,0.2732627
16.31400077,0.2732627
16.31450077,0.2913297
16.31500077,0.2913297
16.31550077,0.2913297
16.31600077,0.2913297
16.31650077,0.2913297
16.31700078,0.2913297
16.31750078,0.2913297
16.31800078,0.2913297
16.31850078,0.2913297
16.31900078,0.2913297
16.31950078,0.2913297
16.32000078,0.2913297
16.32050078,0.2732627
16.32100078,0.2913297
16.32150078,0.2913297
16.32200078,0.2732627
16.32250078,0.2913297
16.32300078,0.2732627
16.32350078,0.2913297
16.32400078,0.2913297
16.32450078,0.2913297
16.32500078,0.2913297
16.32550078,0.2913297
16.32600078,0.3094577
16.32650078,0.3094577
16.32700078,0.2913297
16.32750078,0.3094577
16.32800078,0.3094577
16.32850078,0.3094577
16.32900078,0.2913297
16.32950078,0.2913297
16.33000078,0.2732627
16.33050078,0.2732627
16.33100078,0.2732627
16.33150078,0.2732627
16.33200078,0.2732627
16.33250078,0.2732627
16.33300078,0.2913297
16.33350078,0.2732627
16.33400078,0.2732627
16.33450078,0.2913297
16.33500078,0.2732627
16.33550078,0.2732627
16.33600078,0.2732627
16.33650078,0.2913297
16.33700078,0.2732627
16.33750078,0.2913297
16.33800078,0.3094577
16.33850078,0.3094577
16.33900078,0.3637196
16.33950078,0.3817866
16.34000078,0.3998535
16.34050078,0.3998535
16.34100078,0.4179815
16.34150078,0.3817866
16.34200078,0.3637196
16.34250078,0.3455916
16.34300078,0.3094577
16.34350078,0.3094577
16.34400078,0.2913297
16.34450078,0.2913297
16.34500078,0.2732627
16.34550078,0.2913297
16.34600078,0.2913297
16.34650078,0.2913297
16.34700078,0.3094577
16.34750078,0.3455916
16.34800078,0.3637196
16.34850078,0.3637196
16.34900078,0.3817866
16.34950078,0.3637196
16.35000078,0.3637196
16.35050078,0.3455916
16.35100078,0.3094577
16.35150078,0.3094577
16.35200078,0.2913297
16.35250078,0.2732627
16.35300078,0.2732627
16.35350078,0.2732627
16.35400078,0.2913297
16.35450078,0.2732627
16.35500078,0.2913297
16.35550078,0.2913297
16.35600078,0.3094577
16.35650078,0.3094577
16.35700078,0.3275246
16.35750078,0.3275246
16.35800078,0.3275246
16.35850078,0.3094577
16.35900078,0.3275246
16.35950078,0.3094577
16.36000078,0.2913297
16.36050078,0.2913297
16.36100078,0.2913297
16.36150078,0.2913297
16.36200078,0.2913297
16.36250078,0.2913297
16.36300078,0.2913297
16.36350078,0.2913297
16.36400078,0.2913297
16.36450078,0.3094577
16.36500078,0.3094577
16.36550078,0.3094577
16.36600078,0.3275246
16.36650078,0.3275246
16.36700078,0.3094577
16.36750078,0.3094577
16.36800078,0.3094577
16.36850078,0.2913297
16.36900078,0.2913297
16.36950078,0.2913297
